"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"United States",,"2016-05-31",,"allStars","https://www.amazon.com/Blue-State-Tim-Henry/dp/B0010AN7YU/ref=sr_1_9?dib=eyJ2IjoiMSJ9.3BFc-pa2Fvgwh3D8si7hfRGYfna4_GWOJoNJoK4BpsqdS0Oeta-Zi6u-WLircWCaJ4X1YR20OvoWQAFaAD2byod8y6qvKntshuhw_rRomT-G0IUy3QMppE6FYpxDMWEJcezFLLM4OMB9n9ddRrjYbJMymH31iWeFs9OuOMxutpdkznKQo6ggXs0EPNMh8cZk.7zfFCNcu7GzebwTVSwfd_7QdWkUQCuqvIbCCSznOxDk&dib_tag=se&qid=1748778809&s=hpc-intl-ship&sr=1-9","false","false","true","7",,,"B0010AN7YU","B0010AN7YU","3",,"Agree a movie without porn or gore, but just a one time watch as the woman soldier just became an appendage of him at the end, she didn't havea plan for her life although that might be the way with many who join the Armed Forces to begin with. So many cliches from the 60's and elsewhere like the Jewish break the glass at the wedding and the gun toting black guy. At least the woman soldier went outside the box to make one want to keep watching it in case something else new and different was to come up It didn't.","RSUTU8T7FR72Y",,,,,,,,,,,,"One time watch of many cliches but no porn or gore.","https://www.amazon.com/gp/customer-reviews/RSUTU8T7FR72Y/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0010AN7YU","Reviewed in the United States on May 31, 2016",,,"amzn1.account.AG6AXZODAQPGZU7AFJVZGDJ4FVRA","https://www.amazon.com/gp/profile/amzn1.account.AG6AXZODAQPGZU7AFJVZGDJ4FVRA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0010AN7YU",,,,,,
"United States",,"2016-06-22",,"allStars","https://www.amazon.com/Blue-State-Tim-Henry/dp/B0010AN7YU/ref=sr_1_9?dib=eyJ2IjoiMSJ9.3BFc-pa2Fvgwh3D8si7hfRGYfna4_GWOJoNJoK4BpsqdS0Oeta-Zi6u-WLircWCaJ4X1YR20OvoWQAFaAD2byod8y6qvKntshuhw_rRomT-G0IUy3QMppE6FYpxDMWEJcezFLLM4OMB9n9ddRrjYbJMymH31iWeFs9OuOMxutpdkznKQo6ggXs0EPNMh8cZk.7zfFCNcu7GzebwTVSwfd_7QdWkUQCuqvIbCCSznOxDk&dib_tag=se&qid=1748778809&s=hpc-intl-ship&sr=1-9","false","false","true","8",,,"B0010AN7YU","B0010AN7YU","4",,"The other Amazon reviewers are harsh! There is nothing to dislike about this movie. If you're on-board with the political theme, you'll like it. My only complaint would be that it moved a little slowly. A faster pace, and editing it to cut at least 10 minutes from it, would make it perfect. I did not read any reviews before I saw it, and I'm glad I did not. Several reviews give away the plot. It's much more fun to let it unfold.","RVVTJ04SHWP38",,,,,,,,,,,,"Decent movie, with some nice plot twists","https://www.amazon.com/gp/customer-reviews/RVVTJ04SHWP38/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0010AN7YU","Reviewed in the United States on June 22, 2016",,,"amzn1.account.AHEQH3I6JZIAIDK5OH3D3QEVNJAQ","https://www.amazon.com/gp/profile/amzn1.account.AHEQH3I6JZIAIDK5OH3D3QEVNJAQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0010AN7YU",,,,,,
"Germany",,"2011-06-04",,"allStars","https://www.amazon.com/Blue-State-Tim-Henry/dp/B0010AN7YU/ref=sr_1_9?dib=eyJ2IjoiMSJ9.3BFc-pa2Fvgwh3D8si7hfRGYfna4_GWOJoNJoK4BpsqdS0Oeta-Zi6u-WLircWCaJ4X1YR20OvoWQAFaAD2byod8y6qvKntshuhw_rRomT-G0IUy3QMppE6FYpxDMWEJcezFLLM4OMB9n9ddRrjYbJMymH31iWeFs9OuOMxutpdkznKQo6ggXs0EPNMh8cZk.7zfFCNcu7GzebwTVSwfd_7QdWkUQCuqvIbCCSznOxDk&dib_tag=se&qid=1748778809&s=hpc-intl-ship&sr=1-9","false","true","true","1",,,"B0010AN7YU","B0010AN7YU","4",,"John (Breckin Meyer) tritt als Blog-Schreiber und Wahlhelfer des Demokratischen Kandidaten John Kerry aktiv gegen die Wiederwahl von George W. Bush als US-Präsident ein. Als Bush jr. aber doch gewinnt, löst John sein im Rausch getätigtes Versprechen ein und beschließt aus Protest nach Kanada auszuwandern. Mit dem Kombi geht's Richtung Norden.Fahrtbegleiterin ist Chloe (Anna Paquin), eine politisch unkorrekte, toughe, junge Frau, die vor etwas davonzulaufen scheint. Etappe für Etappe, Hotelstopp für Hotelstopp geben beide ihre Geheimnisse preis und kommen einander näher. In Kanada angekommen, erweist sich die neue Wahlheimat sowohl für John als auch für Chloe nicht als das gelobte Land. Scheinehen und skurrile Hinterwäldler sind eben doch nicht das Wahre. Schließlich stellen sich beide ihren Ängsten, und das Roadmovie nimmt eine Kurve Richtung Ausgangspunkt.Anna Paquin und Breckin Meyer machen ihre Sache gut. Die Dialoge ergeben Sinn, sind witzig und realitätsnah. Eine romantische Komödie mit politischem Hintergrund; mal was Anderes.Politisch wenig versiert dürfte der deutsche Übersetzer gewesen sein, der ""Blue State"" den Untertitel ""Eine Reise ins Blaue"" verpasste. Blaue und rote Staaten spielen bei der Wahl des US-Präsidenten eine Rolle: Bundesstaaten, in denen der Kandidat der Republikaner gewinnt, werden auf der Landkarte rot markiert; Staaten, in denen die Demokraten gewinnen, eben blau.","R3F5ATSCDR2FD0",,,,,,,,,,,,"Roadmovie für Intellektuelle",,"Reviewed in Germany on June 4, 2011",,,,,"","B0010AN7YU",,,,,,
"United States",,"2025-04-28",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","1",,,"B0DWF748WB","B0DWF748WB","5",,"I put mine inside my Jeep because I had these pesky spiders that I couldn't get rid of and didn't want to use anything that smelled. After a month, no more spiders and bugs. There used to be these annoying little bugs in it too, now nothing. It is quiet but from time to time it lets out this slow beep. Don't really care because I usually have my music blasting. BUT does anyone know if this affects pet turtles? I want some for inside the house, but worried it might hurt my turtle. Thanks!!!Edit: used it inside the house, one of my cats did not like it. He went CRAZY. So I'm just leaving it in my Jeep now, because when I took it away, these little flies came back. When I used in the house, the flies disappeared asap BUT my poor cat went crazy. He's a very quiet cat, once I removed it, he stopped. SO just an FYI. Watch your pets.","R27Z6ECB10CHNJ",,,,,,,,,,,"6 people found this helpful","GREAT!","https://www.amazon.com/gp/customer-reviews/R27Z6ECB10CHNJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 28, 2025",,,"amzn1.account.AFXNXK7VBJDJLUNSALT3OW3BVZHQ","https://www.amazon.com/gp/profile/amzn1.account.AFXNXK7VBJDJLUNSALT3OW3BVZHQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-11",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","2",,,"B0DWF748WB","B0DWF748WB","1",,"NOT SILENT!!!!It's only been a few days, so I can't tell if it's working or not since I know it takes timeBut the beeping sound it emits is SUPER annoying. I have migraines and there's no way I can have this plugged in when I have one.","RFV5HD6JVJW2J",,,,,,,,,,,"5 people found this helpful","Not silent!!","https://www.amazon.com/gp/customer-reviews/RFV5HD6JVJW2J/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 11, 2025",,,"amzn1.account.AEPYWGIEX7YL5V3F5VRCA32HBVBA","https://www.amazon.com/gp/profile/amzn1.account.AEPYWGIEX7YL5V3F5VRCA32HBVBA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-29",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","3",,,"B0DWF748WB","B0DWF748WB","3",,"ALL OF A SUDDEN I'M GETTING ALOT OF TINY ANTS ALL OVER EVERYTHING IN MY HOME!  EVERYWHERE! WAITING FOR IT TO LEAVE.","R2Z9N9U6H6ZYKR",,,,,,,,,,,"2 people found this helpful","COMING OUT OF HIDING PLACES","https://www.amazon.com/gp/customer-reviews/R2Z9N9U6H6ZYKR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 29, 2025",,,"amzn1.account.AE4Y2AXN3MTFXHUC6LCBFK6WRL7Q","https://www.amazon.com/gp/profile/amzn1.account.AE4Y2AXN3MTFXHUC6LCBFK6WRL7Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-13",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","4",,,"B0DWF748WB","B0DWF748WB","5",,"I have has an insect issue since in the the device","R159HUSJLI3HVL",,,,,,,,,,,"4 people found this helpful","Insect issues","https://www.amazon.com/gp/customer-reviews/R159HUSJLI3HVL/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 13, 2025",,,"amzn1.account.AESGCWAJVQUWZJC4EASNUNN3UQVQ","https://www.amazon.com/gp/profile/amzn1.account.AESGCWAJVQUWZJC4EASNUNN3UQVQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-13",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","5",,,"B0DWF748WB","B0DWF748WB","1",,"Doesnt work at all! Tried putting an ant under a clear pan with the device on top and got no reaction from the ant at all, im sending it back","R190W17M7YDQOR",,,,,,,,,,,"5 people found this helpful","Doesnt work at all","https://www.amazon.com/gp/customer-reviews/R190W17M7YDQOR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 13, 2025",,,"amzn1.account.AFZ3JQYRMQGF5EQF6ZMGI7F3XP6A","https://www.amazon.com/gp/profile/amzn1.account.AFZ3JQYRMQGF5EQF6ZMGI7F3XP6A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-05-23",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","6",,,"B0DWF748WB","B0DWF748WB","4",,"I have it for a week and so far so good. I’m using for waterbugs, so I don’t hear anything on the green setting. On one of the products I do hear clicking on the blue setting but I don’t use that one.","R2BRR08NVOXDZB",,,,,,,,,,,,"So far so good!","https://www.amazon.com/gp/customer-reviews/R2BRR08NVOXDZB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on May 23, 2025",,,"amzn1.account.AEZBUSEOMFBJNRAPCY47HBCYMRZA","https://www.amazon.com/gp/profile/amzn1.account.AEZBUSEOMFBJNRAPCY47HBCYMRZA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-25",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","7",,,"B0DWF748WB","B0DWF748WB","1",,"Complete Crap. Been using over a month. Don't buy. Look at the seller name. As of 4/25/25 the seller is now listed as Michelle Obama.","RG5WF2B8XPPW",,,,,,,,,,,"One person found this helpful","Crap","https://www.amazon.com/gp/customer-reviews/RG5WF2B8XPPW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 25, 2025",,,"amzn1.account.AEKSC4ANV4UVZVAT2JFW5STU7AFQ","https://www.amazon.com/gp/profile/amzn1.account.AEKSC4ANV4UVZVAT2JFW5STU7AFQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-08",,"allStars","https://www.amazon.com/Ultrasonic-Repellent-Electronic-Repeller-Mosquito/dp/B0DWF748WB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.zff7iAcTsFlhOBNZCPLSw9M0CXZKTWmfFMryERLz7xnM1DaSsmAUMODDHRQVdLpdBUW0ZxTKzwg-IuasfP9-6g.JNx7pVHLBCKw0i52vpZoiE-0KwHgN4clklk9mNLfrdQ&dib_tag=se&qid=1748778641&s=hpc-intl-ship&sr=1-25&xpid=rMR5Uv82C9V6j#customerReviews","false","false","true","8",,,"B0DWF748WB","B0DWF748WB","1",,"As soon as I plugged it in, it immediately burned out. Poor quality product, I do not recommend buying it.","R2N7WI9F04X0BP","https://m.media-amazon.com/images/I/71Qqt-cZCUL._SY88.jpg",,,,,,,,,,"6 people found this helpful","Poor quality product","https://www.amazon.com/gp/customer-reviews/R2N7WI9F04X0BP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0DWF748WB","Reviewed in the United States on April 8, 2025",,,"amzn1.account.AEB5OLWIIDVO63DKK5GOT34R2J6A","https://www.amazon.com/gp/profile/amzn1.account.AEB5OLWIIDVO63DKK5GOT34R2J6A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0DWF748WB",,,,,,
"United States",,"2025-04-02",,"allStars","https://www.amazon.com/Dazzle-DVD-Recorder-VHS-Converter/dp/B00EAS14KI/ref=zg_bsms_g_software_d_sccl_26/132-8474279-2690144?psc=1","false","false","true","1",,,"B00EAS14KI","B00EAS14KI","5",,"It takes a little time to master it, but I was able to  successfully copy video taped content and transfer it to a digital format. I highly recommend the product, but have a little patience when you begin!","RY0T8PITIDAVS",,,,,,,,,,,,"Corel Dazzle Dvd Recorder Hd Video","https://www.amazon.com/gp/customer-reviews/RY0T8PITIDAVS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00EAS14KI","Reviewed in the United States on April 2, 2025",,,"amzn1.account.AHOCRWHT263PHV6SEWPMEGVIVD6A","https://www.amazon.com/gp/profile/amzn1.account.AHOCRWHT263PHV6SEWPMEGVIVD6A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00EAS14KI",,,,,,
"United States",,"2024-05-13",,"allStars","https://www.amazon.com/Dazzle-DVD-Recorder-VHS-Converter/dp/B00EAS14KI/ref=zg_bsms_g_software_d_sccl_26/132-8474279-2690144?psc=1","false","false","true","2",,,"B00EAS14KI","B00EAS14KI","1",,"I had an old version of this product that I used years ago to transfer my old camcorder videos to a Windows XT computer. THAT one worked well. With today's technology I figured I'd see if I could get better quality transfers and opted for this new version that ""works"" with Windows 11. I have Windows 11 Pro, a new Dell with an 11th Gen Intel i7-1170 @ 2.5 GHz, 128 GB of RAM and an NVIDIA GeForce GTX 1660 Ti Video Graphics card. Far more than the minimum requirements for this item.The first thing that happened when I installed the software is that it failed because I had Core Isolation on and that was preventing the installation of some drivers. In order to install the software I had to turn this off. That should have been my first red flag, having to remove security in order for something to be installed. But installation apparently finished, so I launched the software and it worked. I checked for updates, and one was available, so I installed it. After that I launched the software again and was informed that I am not a registered user now (after the fact I read reviews of this product and saw that I am NOT the only one), and the app quit.So I uninstalled everything using the Uninstall feature. But that doesn't uninstall everything, I still had to go to Installed Apps and remove what it left behind. Against my better judgement, I turned off Core Isolation and reinstalled the software. After installation it asked if I wanted to install the update. Figuring the previous failure was the culprit of the registration issue, I did. Launching the app, I was no longer a registered user and the app quit.So, I uninstalled everything again, reinstalled and did NOT apply the update. The software then launched and I was able to start transferring the video.  The video capture was nothing but choppy video and audio filled with static (NOT in the source tape). Unusable captures. It was then that I decided to just send it all back.After uninstalling everything to repack it, I turned Core Isolation back on and was informed that there were 5 or 6 incompatible drivers preventing me from turning this security feature back on. So the uninstall feature leaves behind the drivers that required Core Isolation to be turned off, so it could not be turned back on. Luckily the System Security app tells which drivers are incompatible, so I was able to find them in c:\windows\system32 and rename them so they would not load, and I was able to reactivate Core Isolation.So, at least with Windows 11, in order to use this software be prepared to turn off Core Isolation forever (or until you remove the software and the incompatible drivers), be prepared to never upgrade the software because you will no longer be a registered user (of course you can PURCHASE the newest software after having purchased this) and be prepared for unusable video/audio capture.","R2NY8L1K3D3P7P",,,,,,,,,,,"4 people found this helpful","READ THE 1-2 STAR REVIEWS FIRST","https://www.amazon.com/gp/customer-reviews/R2NY8L1K3D3P7P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00EAS14KI","Reviewed in the United States on May 13, 2024",,,"amzn1.account.AETWE76JMKRI3O6CQ5TI4NL2EKLA","https://www.amazon.com/gp/profile/amzn1.account.AETWE76JMKRI3O6CQ5TI4NL2EKLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00EAS14KI",,,,,,
"United States",,"2025-04-04",,"allStars","https://www.amazon.com/Dazzle-DVD-Recorder-VHS-Converter/dp/B00EAS14KI/ref=zg_bsms_g_software_d_sccl_26/132-8474279-2690144?psc=1","false","false","true","3",,,"B00EAS14KI","B00EAS14KI","5",,"I purchased the video editing for my son, he said it easy to use and reliable and he said it was worth the money, the crash rate was good.","R11PD71ZID6C28",,,,,,,,,,,,"Video editing","https://www.amazon.com/gp/customer-reviews/R11PD71ZID6C28/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00EAS14KI","Reviewed in the United States on April 4, 2025",,,"amzn1.account.AHQXW3IYZNYPP6NH46CFUSR3F4XA","https://www.amazon.com/gp/profile/amzn1.account.AHQXW3IYZNYPP6NH46CFUSR3F4XA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00EAS14KI",,,,,,
"United States",,"2014-12-08",,"allStars","https://www.amazon.com/Dazzle-DVD-Recorder-VHS-Converter/dp/B00EAS14KI/ref=zg_bsms_g_software_d_sccl_26/132-8474279-2690144?psc=1","false","false","true","4",,,"B00EAS14KI","B00EAS14KI","4",,"YOU'RE NOT THE ONLY ONE WHO'S BEEN CONFUSED BY THE CONTRADICTORY REVIEWS...AV Capture and processing hardware and software combinations are, evidently, very problematic. Some reviewers praise the quick install and immediate results, and some start blaming software issues, and then hardware issues. This was with all brands, not just Pinnacle. So maybe like you, I was totally confused. Who do I believe?RELYING ON SOMEONE'S KEY COMMENT...There was one reviewer who's comments I couldn't get out of my mind. He praised the Dazzle DVC-100 capture device by saying, and I'll paraphrase; "".....it's (Dazzle) the most robust device, and worth purchasing the package, if only for the device... just toss the software and use freeware..."" I think that guy's review became my subliminal message that ultimately drove me back to Amazon and my ""clicking on my Prime button to place my order!""WHAT ABOUT THAT ""PATCH"" FOR WIN 8.1 (?)...My Dazzle arrived this Saturday, December 6th, '14. which is important to know, because evidently the ""patch"" that many have complained about needing to download for Windows 8.1, well, it's evidently not needed anymore. I say that because after loading my software, doing a cold-reboot, and then trying to load the patch, I got an error message saying that the patch would not be compatible with my system software, or something along those lines. I bypassed the upload, and went directly to using the Capture Device and the stock software.BOTTOM LINE, IT DID WHAT I NEEDED, AND THE AUDIO WAS SYNCED WITH THE VIDEO...1. I set up my Circa 1990's Kyocera/Sony Video8 tape camera-recorder-playback system.2. Played back a Video8 tape (circa 1990's and monophonic audio) into the Dazzle capture device.3. Started the software, which took a while to load for the first time.4. Intuitively figured out that I was going to ""Import"" from the Capture device.5. Started the playback and saw preview video in the program window; clicked on ""Start Capture.""6. Let the program and the playback unit run for the next hour and a few minutes.7. When the tape had played out, I clicked on ""Stop Capture.""8. ""Stop Capture"" started an ""auto save"" to the default VIDEOS folder in Windows.9.  Once saved to the default folder, I did a copy and paste to my photo album.Bottom line, the copied tape came out great as an MPG, and I then used Window to burn that one hour file (a little over 3 gigs) onto a DVD disk.I WANTED TO QUICKLY AND EASILY ARCHIVE SOME OLD VIDEO TAPES, AND IT WORKED...Based on my expectations, this package did exactly what I wanted. I've since recorded to my computer from my Video8 and VHS systems. I'm not concerned about ""producing"" any videos right now. But if I do, I'll be able to pick from a number  of programs. Had I used the editing function, and enjoyed the same success as with the basic function of transferring analog to digital files, I'd have given Pinnacle-Corel a 5 out of 5. Based on my early success, I'm comfortable giving the 4 out of 5 stars.","R3KYIYEE6F11IX",,,,,,,,,,,"320 people found this helpful","So maybe like you, I was totally confused","https://www.amazon.com/gp/customer-reviews/R3KYIYEE6F11IX/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00EAS14KI","Reviewed in the United States on December 8, 2014",,,"amzn1.account.AFC3ISN6XXI6FNSMTQRQM5E35FHQ","https://www.amazon.com/gp/profile/amzn1.account.AFC3ISN6XXI6FNSMTQRQM5E35FHQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B00EAS14KI",,,,,,
