"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewImages/13","reviewImages/14","reviewImages/15","reviewImages/16","reviewImages/17","reviewImages/18","reviewImages/19","reviewImages/20","reviewImages/21","reviewImages/22","reviewImages/23","reviewImages/24","reviewImages/25","reviewImages/26","reviewImages/27","reviewImages/28","reviewImages/29","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value","variantAttributes/2/key","variantAttributes/2/value"
"India",,"2024-12-06",,"allStars","https://www.amazon.com/Callaway-Supersoft-Balls-Version-White/dp/B0BMGYT38K/ref=zg_bs_c_sporting-goods_d_sccl_13/132-8474279-2690144?pd_rd_w=lR4iT&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0BMGYT38K&th=1&psc=1","false","true","true","3",,,"B0BMGYT38K","B0BMGYT38K","2",,"Cheapest Titleist is much better","R1ALI4F9J03TWJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Not very happy with the performance",,"Reviewed in India on December 6, 2024",,,,,"Color: White, Size: One Dozen, Style: 2023","B0BMGYT38K","Color","White","Size","One Dozen","Style","2023"
"Australia",,"2025-05-20",,"allStars","https://www.amazon.com/Callaway-Supersoft-Balls-Version-White/dp/B0BMGYT38K/ref=zg_bs_c_sporting-goods_d_sccl_13/132-8474279-2690144?pd_rd_w=lR4iT&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0BMGYT38K&th=1&psc=1","false","true","true","4",,,"B0BMGYT38K","B0BMGYT38K","5",,"Quick delivery,great product","R219BLJ3QCFJEH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Callaway",,"Reviewed in Australia on May 20, 2025",,,,,"Color: White, Size: One Dozen, Style: 2025","B0BMGYT38K","Color","White","Size","One Dozen","Style","2025"
"Belgium",,"2025-05-20",,"allStars","https://www.amazon.com/Callaway-Supersoft-Balls-Version-White/dp/B0BMGYT38K/ref=zg_bs_c_sporting-goods_d_sccl_13/132-8474279-2690144?pd_rd_w=lR4iT&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0BMGYT38K&th=1&psc=1","false","true","true","5",,,"B0BMGYT38K","B0BMGYT38K","5",,"TOP qualité","R2AUBL9LSWBR5L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Impeccable",,"Reviewed in Belgium on May 20, 2025",,,,,"Color: Orange, Size: One Dozen, Style: 2023","B0BMGYT38K","Color","Orange","Size","One Dozen","Style","2023"
"United States",,"2025-05-23",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","1",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"Before this moisturizer, I was using CeraVe Daily Moisturizing Lotion. I later learned that it wasn't actually repairing my skin barrier. I had pretty bad acne in the past so I use a lot of prescription actives that can dry out my skin, and would sometimes experience dryness despite using the CeraVe lotion daily. My dermatologist recommended this moisturizer instead to heal my skin barrier and...wow. I haven't had any dryness since. On top of that, I was hitting a wall with my actives; they weren't as effective at fading my acne scars after a while. But once I introduced this moisturizer (and stopped scrubbing my face with a washcloth), I actually noticed them starting to fade. It does have a slight scent, but it's worth it for how effective it is. Highly recommend if you have acne scars or a compromised barrier.","RESRMA21CNMB3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 people found this helpful","Better than I imagined","https://www.amazon.com/gp/customer-reviews/RESRMA21CNMB3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 23, 2025",,,"amzn1.account.AGMNDIR7VILO4R5YXAA4N62UWMHA","https://www.amazon.com/gp/profile/amzn1.account.AGMNDIR7VILO4R5YXAA4N62UWMHA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-29",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","2",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"This is the best moisturizer I’ve used thus far. It’s pillowy soft, and it pairs nicely with my serums. My skin looks youthful and supple— which is saying a lot because I have not been drinking enough water this week. You wouldn’t be able to tell at all. So far, it wears well under makeup. I had some pilling this morning, but my sunscreen was the cause most likely. It absorbs really well. It’s not heavy or greasy, but it works. For reference, I have oily/combination skin. Most products aren’t “one size fits all”, but this one is as close as you can get. Give it a try if you’re thinking about it.","R3462N5K5E5IBM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 people found this helpful","Simple moisturizer that works like a dream","https://www.amazon.com/gp/customer-reviews/R3462N5K5E5IBM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 29, 2025",,,"amzn1.account.AEEDV566KNBE3QYHKDCAN5EHWMDQ","https://www.amazon.com/gp/profile/amzn1.account.AEEDV566KNBE3QYHKDCAN5EHWMDQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-07",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","3",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"I have only used this product once, so I will have to update later, but so far it’s a decent product. I like that is has SPF, as I use a mild at-home chemical peel nightly. The texture isn’t heavy like a regular sunscreen and I don’t notice any scent to it. As of right now the only issue I have is that it leaves my skin feeling slightly greasy and with a very, very mild burning sensation but these may get better with more usage. I do like that it does make my skin feel softer even with the slight greasy feel and I don’t feel the rougher skin anymore around my cheeks and sides of nose, so I’m loving that! A little goes a long way, so it’s a decent size for the money and so far it seems like it will be effective in keeping my skin hydrated and soft.","R6M8D3R4W017O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 people found this helpful","Not a bad product for the money","https://www.amazon.com/gp/customer-reviews/R6M8D3R4W017O/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 7, 2025",,,"amzn1.account.AGD4B3YLC6SFPQE7H26B2VPBKDUA","https://www.amazon.com/gp/profile/amzn1.account.AGD4B3YLC6SFPQE7H26B2VPBKDUA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (SPF 30)","B01N9SPQHQ","Style","3.38 Fl Oz (SPF 30)",,,,
"United States",,"2025-03-29",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","4",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"The La Roche-Posay Toleriane Double Repair Face Moisturizer has become a staple in my daily skincare routine, and for good reason. As someone with combination skin that's prone to sensitivity, it’s often hard to find a moisturizer that hydrates effectively without clogging pores, causing breakouts, or leaving a greasy finish—but this one checks all the boxes.The first thing I appreciated was its lightweight, oil-free texture. It glides on smoothly and absorbs quickly, leaving no residue or stickiness behind. My skin immediately feels soothed and hydrated, and I can confidently layer sunscreen or makeup over it without any pilling.What truly sets this moisturizer apart is the ingredient list. The inclusion of ceramides helps restore the skin’s natural barrier, while niacinamide calms irritation and reduces redness—something I’ve personally seen an improvement in after a couple of weeks of consistent use. It’s fragrance-free, which is a huge plus for anyone with reactive skin or who wants to avoid unnecessary additives.I started using this product after dealing with a period of over-exfoliation that left my skin feeling tight, dry, and inflamed. Within a few days of using this moisturizer, I noticed my skin felt more balanced and resilient. The dryness and irritation subsided, and my skin began to feel soft and look healthier.Another great aspect is its suitability for all skin types—whether oily, dry, or acne-prone, this formula provides hydration without overwhelming the skin. It’s simple, effective, and dermatologically trusted, which gives me confidence in using it long-term.If you're looking for a no-fuss, deeply hydrating, and skin-barrier-supporting moisturizer, I can’t recommend this enough. It delivers visible results and works beautifully under other skincare or makeup products.Five stars for performance, comfort, and reliability!","RA3OXT9QMXFT5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35 people found this helpful","Lightweight, Effective, and Perfect for Sensitive Skin","https://www.amazon.com/gp/customer-reviews/RA3OXT9QMXFT5/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on March 29, 2025",,,"amzn1.account.AEUDA3FU43TZOSHD4NUFN5RL36HA","https://www.amazon.com/gp/profile/amzn1.account.AEUDA3FU43TZOSHD4NUFN5RL36HA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-29",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","5",,,"B01N9SPQHQ","B01N9SPQHQ","4",,"It feels good on my skin, good absorption but doesn't feel like it's doing too much for my skin. A little softness but not much to write home about.","R1CJ8MOKFRQDSF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One person found this helpful","So far so good but not a miracle","https://www.amazon.com/gp/customer-reviews/R1CJ8MOKFRQDSF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 29, 2025",,,"amzn1.account.AHDR2S2E4PHWKUL6DXCA3LMQISIA","https://www.amazon.com/gp/profile/amzn1.account.AHDR2S2E4PHWKUL6DXCA3LMQISIA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-08",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","6",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"I've been using the La Roche-Posay Toleriane Double Repair Face Moisturizer daily, and it's become a staple in my skincare routine. It provides solid hydration without feeling heavy or greasy. The formula absorbs quickly, making it easy to layer with other products.What I appreciate most is its simplicity—no fragrance, no unnecessary additives—just effective ingredients like ceramides and niacinamide that support my skin barrier. It's particularly helpful on days when my skin feels a bit sensitive or after using active treatments.If you're looking for a straightforward, dependable moisturizer that delivers consistent results, this one fits the bill.","R274OTF93PAOCA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 people found this helpful","Reliable Moisturizer That Gets the Job Done","https://www.amazon.com/gp/customer-reviews/R274OTF93PAOCA/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 8, 2025",,,"amzn1.account.AH3O4YPYXGWLEODYSJC7555SIXQQ","https://www.amazon.com/gp/profile/amzn1.account.AH3O4YPYXGWLEODYSJC7555SIXQQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-06",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","7",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"I've used so many products from La Roche Posay that they should have a shrine to me at their corporate office by now. The double repair moisturizer has been my ride or die for awhile now, I use it day and night, under makeup and under sunblock, everywhere from the shoulders up unless I squeeze too much out and end up doing my whole self. It absorbs quickly, doesn't leave greasy grossness, and is one of the few products that doesn't make my super-sensitive swamp girl skin break out. I've used it in all climates, all altitudes.. You get it.. It's solid. I love it. I wish I could fill a hot tub with it. Buy it.","R3O95WZXRB36NV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9 people found this helpful","Love this whole brand","https://www.amazon.com/gp/customer-reviews/R3O95WZXRB36NV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 6, 2025",,,"amzn1.account.AGZ3XHCJFAPYXERNECD5BFBANPYA","https://www.amazon.com/gp/profile/amzn1.account.AGZ3XHCJFAPYXERNECD5BFBANPYA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-10",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","false","true","8",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"I love this product.  LA Roche- Posay makes some of the finest skin care products and they are affordable.  I wear the double repair face moisturizer.  I’m 71 with fine wrinkles and normal to dry skin.  This works great for me.  It glides on easily and absorbs quickly into the skin.  Leaving it hydrated and soft with no fragrance to meddle with my perfume.  It has no oils, which leaves a film on my skin, so I like the feel of this lotion.  I use it twice a day and this barrier cream makes my skin look twenty years younger.","R3NFZ71WXKGRTM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13 people found this helpful","Soft hydrated skincare for every day.","https://www.amazon.com/gp/customer-reviews/R3NFZ71WXKGRTM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B01N9SPQHQ","Reviewed in the United States on May 10, 2025",,,"amzn1.account.AFLADTLWICDHITI66NNCG5DJ2L4A","https://www.amazon.com/gp/profile/amzn1.account.AFLADTLWICDHITI66NNCG5DJ2L4A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United Kingdom",,"2020-12-04",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","true","true","1",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"OMG it’s the best moisturiser I’ve ever used on my skin. It’s so smooth and makes my skin hydrated and looking healthy..definitely will be my skin care from now on..buy it with your eyes closed 😌","R13QM4915FA1ZF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amaziiiiiiiiiiiing",,"Reviewed in the United Kingdom on December 4, 2020",,,,,"Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"Singapore",,"2024-05-16",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","true","true","2",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"The product is as shown in the picture. This is the 2nd time I have purchased from Amazon as it's not available in Singapore. The product is very good. Besides the sunscreen, it has a rich moisturizing texture without feeling sticky. I don't need to apply another layer of moisturiser. I highly recommend this product.","R1D9LUEU4AH9OT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Roche Posay Double moisturizer- sunblock",,"Reviewed in Singapore on May 16, 2024",,,,,"Style: 3.38 Fl Oz (SPF 30)","B01N9SPQHQ","Style","3.38 Fl Oz (SPF 30)",,,,
"Australia",,"2023-11-10",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","true","true","3",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"I have an oily type that lacks moisture. So it's always very tricky to find a right moisturizer for my skin.I was looking for it for the summer. It's been 7 years since I've used the La Roche Posay skin care line, but it's my first time using the Toleriane face moisturizer. I realized right away that I fall in loooooove it. I've been using it nearly two weeks now. It's not too heavy or light, it's moist a lot and very smooth texture. Even after applying it, my skin doesn't feel tight. Also i like the enough amount! I always feel like I'm using up 40ml too  fast. So good so far overall!","R1TDC13NVRUU79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Love itttt",,"Reviewed in Australia on November 10, 2023",,,,,"Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United Kingdom",,"2025-04-09",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","true","true","4",,,"B01N9SPQHQ","B01N9SPQHQ","5",,"Really good product on dry skin. Will be getting another one when this is finished","R28I5C1LHDF6XQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Excellent product",,"Reviewed in the United Kingdom on April 9, 2025",,,,,"Style: 3.38 Fl Oz (SPF 30)","B01N9SPQHQ","Style","3.38 Fl Oz (SPF 30)",,,,
"Italy",,"2022-09-03",,"allStars","https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=zg_bs_c_beauty_d_sccl_9/132-8474279-2690144?pd_rd_w=NTl8X&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B01N9SPQHQ&th=1","false","true","true","5",,,"B01N9SPQHQ","B01N9SPQHQ","4",,"tutto ok","R28N3DAZESOHGN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nulla",,"Reviewed in Italy on September 3, 2022",,,,,"Style: 3.38 Fl Oz (Non SPF)","B01N9SPQHQ","Style","3.38 Fl Oz (Non SPF)",,,,
"United States",,"2025-05-22",,"allStars","https://www.amazon.com/Captain-America-Brave-Blu-ray-Digital/dp/B0F4BRHCXJ/ref=zg_bs_c_movies-tv_d_sccl_10/132-8474279-2690144?pd_rd_w=wMTh1&content-id=amzn1.sym.fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_p=fef9af56-6177-46e9-8710-a5293a68dd39&pf_rd_r=2GPG21YQY8K6YYZTQ0NK&pd_rd_wg=9MSdt&pd_rd_r=44738006-8310-442a-b4f2-35040a45748b&pd_rd_i=B0F4BRHCXJ&psc=1","false","false","true","1",,,"B0F4BRHCXJ","B0F4BRHCXJ","5",,"This movie was a lot of fun and spot on straight to the point, at the time of this movies released, there was a lot of controversy swarming at this movie production and the actor Anthony Mackie. Anthony Mackie and Harrison Ford did a tremendous job doing their part, Sam Wilson’s, Captain America main goal was to clear up Isaiah Bradleys crimes, who was framed by The Leader, meanwhile President Ross was struggling to find peace and unity with all different countries who are all fighting over fighting over Adamantium but over the years he was working with the leader to help him, survive and get through his election and eventually ultimately turning Ross into the Red Hulk. Although Sam is taking up the mantle of Captain America, he does have this song doubt that he doesn’t deserve it but Bucky a.k.a. the winter soldier told him that Steve chose him for a reason because he saw that he was a good man and would see the good in the people, and to give the people to believe in something. Also, I like Joaquin as the new Falcon, he was very fun to watch. Overall, the movie is a good watch and you should definitely give it a try if you are a big Captain America fan or I’ve never watched a Marvel movie just want to start anyway. Don’t listen to any crybabies or grifters tell you otherwise at this film is horrible, because the film is not that bad, just have fun. 💪🏽🇺🇸","R2QUI7WEROBE62","https://m.media-amazon.com/images/I/71nPhuxo2iL._SY88.jpg","https://m.media-amazon.com/images/I/518d+BXomOL._SY88.jpg","https://m.media-amazon.com/images/I/71i5u8nTKyL._SY88.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 people found this helpful","CAPTAIN AMERICA BRAVE NEW WORLD GOOD MARVEL MOVIE","https://www.amazon.com/gp/customer-reviews/R2QUI7WEROBE62/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0F4BRHCXJ","Reviewed in the United States on May 22, 2025",,,"amzn1.account.AFHJNGDVMNNP44T7ENRERMWKHF7Q","https://www.amazon.com/gp/profile/amzn1.account.AFHJNGDVMNNP44T7ENRERMWKHF7Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0F4BRHCXJ",,,,,,
